h3_cell,risk_debiased,exposure,severity_score,peak_dow,blindspot_flag,lat,lon,poi_demand,police_station,is_treated,deterrence_effect,violation_count
8961892766fffff,3.316829411996468e-05,96,1.0,5,0,12.905356947760785,77.70475949362172,0.0,Bellandur,1,-208.09583333333336,25
89618927673ffff,3.47983298958932e-05,75,1.2666666666666666,3,0,12.901058210412351,77.70950512219127,0.0,Whitefield,0,0.0,29
896189276c3ffff,4.865004861396919e-06,710,1.1294433266264252,1,0,12.895666163093257,77.7196544962444,0.0,Whitefield,1,-208.09583333333336,174
8961892a947ffff,0.0028422540480074,1,1.0,1,0,13.04419768321241,77.76140697001046,0.0,K.R. Pura,0,0.0,1
8961892ab13ffff,0.0019528318841633,1,1.0,0,1,13.058084233415556,77.76707649217371,0.0,K.R. Pura,0,0.0,5
8961892ab8fffff,0.0062267413604015,1,4.0,1,1,13.054877269469031,77.76641754524937,0.0,K.R. Pura,0,0.0,4
8961892aba3ffff,6.571462775145943e-05,52,4.461538461538462,3,0,13.052759545881624,77.76034964074188,0.0,K.R. Pura,0,0.0,15
8961892abb3ffff,0.0028681817739197,1,7.0,4,0,13.05061149463281,77.76272465903723,0.0,K.R. Pura,0,0.0,2
8961892abbbffff,2.7843463824482664e-05,152,4.209210526315789,1,0,13.053818408374427,77.76338353135617,0.0,K.R. Pura,0,0.0,84
8961892c087ffff,0.0039638418622799,1,4.0,5,0,13.037048776979674,77.66424265796327,0.0,Hennuru,0,0.0,1
8961892c09bffff,0.0045247100039622,1,1.0,6,0,13.039167123225551,77.67030308846935,0.0,Hennuru,0,0.0,1
8961892c103ffff,0.0007754812297276,4,4.0,4,0,13.038190540883376,77.64197587805353,0.0,Hennuru,0,0.0,2
8961892c10bffff,0.0045794853894485,1,1.0,1,0,13.041395615776068,77.64263258080358,0.0,Hennuru,0,0.0,1
8961892c14bffff,9.484456036160011e-05,36,1.5,3,0,13.048865235768735,77.64697554254762,0.0,Hennuru,0,0.0,7
8961892c14fffff,0.0004700934641012,6,1.0,2,0,13.04780578220355,77.64394604179037,0.0,Hennuru,0,0.0,3
8961892c1abffff,0.0006741981943181,5,1.0,5,0,13.033926198004067,77.63829004097612,0.0,Hennuru,0,0.0,9
8961892c1afffff,0.0001196045137781,28,1.4285714285714286,6,0,13.032866923442413,77.63526101184104,0.0,Hennuru,0,0.0,10
8961892c1b7ffff,0.0024929705030035,1,1.0,5,0,13.027516166775069,77.63697684006846,0.0,Banaswadi,0,0.0,1
8961892c30bffff,0.0042613909633102,1,1.0,0,0,13.06383129435663,77.64723001795836,0.0,Hennuru,0,0.0,1
8961892c313ffff,0.000229435890222,12,1.0,3,0,13.058480662345284,77.64894604095902,0.0,Hennuru,0,0.0,11
8961892c31bffff,2.696857327925758e-05,110,1.0,6,0,13.061685815440674,77.64960291076116,0.0,Hennuru,1,-208.09583333333336,20
8961892c34bffff,0.0042246786403849,1,1.0,5,0,13.0713013071382,77.65157363117112,0.0,Hennuru,0,0.0,1
8961892c357ffff,5.485511237275404e-05,56,1.6875,5,0,13.064890973952178,77.65025979906346,0.0,Hennuru,0,0.0,32
8961892c377ffff,0.0014050599835751,3,1.0,1,0,13.064916960189722,77.64182756538531,0.0,Hennuru,0,0.0,3
8961892c387ffff,0.0002569088635503,12,1.0,6,0,13.052070372487991,77.64763235685285,0.0,Hennuru,0,0.0,5
8961892c38bffff,4.955029183491199e-05,60,1.0,2,0,13.05633505760657,77.65131892621984,0.0,Hennuru,0,0.0,22
8961892c38fffff,0.0004424494510251,6,1.0,3,0,13.055275514687269,77.64828918965645,0.0,Hennuru,0,0.0,5
8961892c3b3ffff,0.0051308182684987,1,1.0,6,0,13.051010873695706,77.64460280002835,0.0,Hennuru,0,0.0,1
8961892c3bbffff,7.112464159667049e-05,42,1.0,4,0,13.054215970678406,77.64525957676354,0.0,Hennuru,0,0.0,9
8961892c3c7ffff,3.335311238930878e-05,84,1.25,1,0,13.05954025045937,77.65197583359235,0.0,Hennuru,0,0.0,70
8961892c3cfffff,0.0005188788244049,6,1.0,2,0,13.062745448739062,77.65263275946558,0.0,Hennuru,0,0.0,4
8961892c493ffff,0.002790682101857,1,1.0,4,0,13.020934886162264,77.68625835129794,0.0,K.R. Pura,0,0.0,1
8961892c4b3ffff,5.857014811596675e-05,56,2.5625,6,0,13.020964119425056,77.67782392562034,0.0,Banaswadi,0,0.0,10
8961892c4b7ffff,5.0105331772073385e-05,70,1.5,6,0,13.019905267622256,77.67479354671617,0.0,Banaswadi,0,0.0,11
8961892c503ffff,3.339655524417577e-05,84,1.0,0,0,13.023168158523893,77.65858465432468,0.0,Hennuru,0,0.0,28
8961892c50bffff,0.0007484770588036,6,2.0,1,0,13.02637351102722,77.6592416200212,0.0,Hennuru,0,0.0,3
8961892c517ffff,4.5155196088500753e-05,76,1.0,3,0,13.01996281167198,77.65792770712679,0.0,Hennuru,0,0.0,32
8961892c527ffff,0.0002461447016286,16,1.0,6,0,13.022137344601518,77.64712340952492,0.0,Hennuru,0,0.0,11
8961892c533ffff,0.0043975184340761,1,1.0,2,0,13.021050167873682,77.6525254139336,0.0,Banaswadi,0,0.0,2
8961892c537ffff,0.0010766424318712,4,2.5,4,0,13.019991171043143,77.64949597917648,0.0,Banaswadi,0,0.0,3
8961892c553ffff,0.0001144837565428,35,1.0,5,0,13.028491588082474,77.66530146696881,0.0,Hennuru,0,0.0,19
8961892c557ffff,0.0001451019740802,25,1.2,3,0,13.02743255007744,77.66227148169453,0.0,Hennuru,0,0.0,7
8961892c583ffff,0.0055750026564858,1,2.0,6,0,13.01566984995545,77.66267326671941,0.0,Banaswadi,0,0.0,1
8961892c597ffff,0.0001136569205917,28,1.0,1,0,13.0124644296063,77.66201626290638,0.0,Banaswadi,0,0.0,10
8961892c5a7ffff,0.0035757952463494,1,4.0,3,0,13.014639660986465,77.65121176225931,0.0,Banaswadi,0,0.0,1
8961892c5abffff,2.1622677410897752e-05,147,1.0,2,0,13.018903862127573,77.65489808117819,0.0,Banaswadi,0,0.0,28
8961892c807ffff,0.0002862651541932,12,1.25,5,0,13.044731539148954,77.60114215713716,0.0,Hebbala,0,0.0,11
8961892c813ffff,0.0041829737636749,1,4.0,2,0,13.043646318330987,77.60654193378922,0.0,Hebbala,0,0.0,1
8961892c827ffff,0.0033388558478916,1,2.0,0,0,13.044756882498053,77.59271511656887,0.0,Kodigehalli,0,0.0,1
8961892c82fffff,1.49957724798301e-05,253,1.0434782608695652,4,0,13.047961186162649,77.59337095804608,0.0,Hebbala,1,-208.09583333333336,172
8961892c837ffff,0.0007029004909886,4,1.75,4,0,13.042612236912916,77.59508679092308,0.0,Hebbala,0,0.0,4
8961892c893ffff,0.001522981400614,1,1.0,6,0,13.036151725811145,77.61062969834182,0.0,K.G. Halli,0,0.0,2
8961892c8a3ffff,0.0039544024735891,1,4.0,2,0,13.03832268752397,77.5998302301903,0.0,Hebbala,0,0.0,1
8961892c8abffff,0.0043058860751933,1,1.0,5,0,13.041527110533728,77.60048618442322,0.0,Hebbala,0,0.0,1
8961892c8d3ffff,0.0003431160495261,9,1.6666666666666667,3,0,13.04362047316343,77.61497025177046,0.0,Hennuru,0,0.0,7
8961892c8d7ffff,5.168982026605347e-05,56,1.4166666666666667,1,0,13.042560917919294,77.61194199987042,0.0,Hebbala,0,0.0,20
8961892c923ffff,2.2171334857738107e-05,144,1.1666666666666667,4,0,13.03839867660166,77.57455239721563,0.0,Kodigehalli,0,0.0,86
8961892c927ffff,0.0003106155929737,8,1.0,2,0,13.037338972614858,77.57152571093596,0.0,Kodigehalli,0,0.0,8
8961892c92bffff,0.0006109144134613,4,1.0,0,0,13.041602707767442,77.575207902302,0.0,Kodigehalli,0,0.0,4
8961892c92fffff,0.0006708508934366,4,1.0,4,0,13.04054295832483,77.57218115995852,0.0,Kodigehalli,0,0.0,4
8961892c933ffff,0.0029536546888278,1,1.0,6,0,13.0362543087856,77.57692366472241,0.0,Kodigehalli,0,0.0,1
8961892c937ffff,0.0001299979401235,24,1.75,1,0,13.035194651093231,77.57389691060098,0.0,Kodigehalli,0,0.0,48
8961892c947ffff,0.0001543200236174,16,1.0,4,0,13.04478195094608,77.58428887272623,0.0,Kodigehalli,0,0.0,12
8961892c953ffff,7.563617053668423e-06,418,1.143939393939394,2,0,13.043697183717825,77.5896876869999,0.0,Kodigehalli,1,-208.09583333333336,56
8961892c957ffff,0.0004494004111464,6,1.0,1,0,13.04263748404148,77.58666038128922,0.0,Kodigehalli,0,0.0,3
8961892c95bffff,0.0001212853383505,28,1.4285714285714286,5,0,13.046901441994054,77.590343472411,0.0,Kodigehalli,0,0.0,10
8961892c96bffff,8.245997978570498e-05,35,1.020408163265306,0,0,13.049070626435409,77.57954594627282,0.0,Kodigehalli,0,0.0,18
8961892c96fffff,1.6031221030597385e-06,2150,1.0031976744186046,0,0,13.048010786985785,77.5765189678923,0.0,Kodigehalli,1,-208.09583333333336,909
8961892c973ffff,0.0003517377954447,9,1.0,2,0,13.043722204089406,77.58126175869513,0.0,Kodigehalli,0,0.0,5
8961892c97bffff,0.002697513286049,1,1.0,2,1,13.046926331748123,77.58191739438492,0.0,Kodigehalli,0,0.0,7
8961892c983ffff,7.607945715027402e-05,32,1.0,1,0,13.03088020687452,77.5870647301248,0.0,Kodigehalli,0,0.0,20
8961892c98bffff,1.2021266289284408e-06,2816,1.0124411276962328,4,0,13.034084442603538,77.58772044162937,0.0,Hebbala,1,-208.09583333333336,1127
8961892c993ffff,0.0007930098826243,4,1.0,6,0,13.028735448516466,77.58943618635134,0.0,Hebbala,0,0.0,2
8961892c997ffff,2.040234731266181e-06,1428,1.0147058823529411,2,0,13.027675976835534,77.58640903709531,0.0,R.T. Nagar,1,-208.09583333333336,201
8961892c99bffff,0.0026148511819381,1,1.0,3,0,13.031939723996295,77.59009193544108,0.0,Hebbala,0,0.0,1
8961892c9a3ffff,0.0001222763938012,24,1.0,4,0,13.030905749818029,77.57863940067652,0.0,Kodigehalli,0,0.0,10
8961892c9a7ffff,0.0025631176667886,1,1.0,2,1,13.029846183884262,77.5756126347833,0.0,Kodigehalli,0,0.0,4
8961892c9afffff,0.0001463809679744,21,1.2142857142857142,4,0,13.033050243490225,77.576268140517,0.0,Kodigehalli,0,0.0,16
8961892c9b3ffff,0.0002201680961704,12,1.0,3,0,13.028761170088776,77.58101069107194,0.0,Kodigehalli,0,0.0,46
8961892c9b7ffff,3.4801997458596385e-06,825,1.0545454545454545,6,0,13.02770165044747,77.57798385735394,0.0,Kodigehalli,1,-208.09583333333336,233
8961892c9bbffff,0.0022885672425088,1,1.0,5,1,13.03196531492338,77.58166629045479,0.0,Kodigehalli,0,0.0,4
8961892c9c3ffff,0.0005593939096602,6,1.0,3,0,13.038348291973255,77.59140348904998,0.0,Hebbala,0,0.0,4
8961892c9c7ffff,2.0535362535665376e-06,1692,1.0957446808510638,2,0,13.03728868400129,77.5883761716097,0.0,Hebbala,1,-208.09583333333336,432
8961892c9cbffff,0.0010761298038888,4,1.0,3,0,13.04155258442783,77.59205929357039,0.0,Hebbala,0,0.0,8
8961892c9cfffff,3.0175793160598747e-06,1140,1.2105263157894737,2,0,13.040492931046485,77.58903192006632,0.0,Kodigehalli,1,-208.09583333333336,163
8961892c9d7ffff,1.35968409024376e-06,2772,1.0050966394716394,5,0,13.035144005155646,77.5907477030071,0.0,Hebbala,1,-208.09583333333336,1749
8961892ca0fffff,0.0006372559437115,6,1.0,6,0,13.07036716731258,77.60639060423708,0.0,Hebbala,0,0.0,9
8961892ca2bffff,0.002636269262548,1,1.0,1,0,13.07145152726484,77.6009903678239,0.0,Hebbala,0,0.0,1
8961892ca37ffff,0.0030319641697407,1,1.0,3,0,13.06504275763423,77.59967833246834,0.0,Hebbala,0,0.0,1
8961892ca77ffff,0.0002738032076028,12,1.59375,3,0,13.072511586851927,77.6040184936489,0.0,Hebbala,0,0.0,17
8961892cacbffff,0.002565536046056,1,1.0,3,0,13.071402556392618,77.61784827182844,0.0,Hennuru,0,0.0,1
8961892cb03ffff,1.2412892093447344e-05,240,1.6722222222222225,1,0,13.060802871917543,77.5875675162762,0.0,Kodigehalli,0,0.0,152
8961892cb07ffff,0.0009317353156362,4,1.0,6,0,13.059742898107812,77.58454012190286,0.0,Kodigehalli,0,0.0,20
8961892cb0bffff,5.68351665450753e-06,528,1.5104768525821155,1,0,13.064007072691387,77.58822330042037,0.0,Kodigehalli,0,0.0,346
8961892cb0fffff,7.161502322318992e-05,39,1.8461538461538465,4,0,13.062947053522509,77.5851958499751,0.0,Kodigehalli,0,0.0,27
8961892cb13ffff,1.3558325453493912e-05,204,1.2780112044817928,1,0,13.058658604152344,77.58993921279227,0.0,Kodigehalli,0,0.0,125
8961892cb17ffff,5.2470194651282286e-05,55,1.4090909090909092,4,0,13.057598676641849,77.5869117506109,0.0,Kodigehalli,0,0.0,36
8961892cb1bffff,1.656870740709413e-05,186,1.7364055299539172,5,0,13.061862844786416,77.59059503452872,0.0,Kodigehalli,0,0.0,83
8961892cb27ffff,5.3019732483792986e-06,546,1.0816326530612246,5,0,13.059766990416827,77.5761142420096,0.0,Kodigehalli,1,-208.09583333333336,99
8961892cb2bffff,0.0007143437771876,4,1.0,5,0,13.064031082544949,77.57979695516589,0.0,Kodigehalli,0,0.0,7
8961892cb2fffff,0.0001955920601768,15,1.4,3,0,13.062971015205534,77.5767698203431,0.0,Kodigehalli,0,0.0,19
8961892cb33ffff,0.0001625114449207,20,2.2,6,0,13.058682923368565,77.58151285141801,0.0,Kodigehalli,0,0.0,10
8961892cb37ffff,0.0017124288614161,1,1.0,6,0,13.057622947711153,77.57848570483094,0.0,Kodigehalli,0,0.0,1
8961892cb43ffff,5.909957152063516e-06,558,1.3716129032258066,6,0,13.068271342496192,77.59190673344236,0.0,Kodigehalli,1,-208.09583333333336,209
8961892cb4bffff,1.842862615778669e-06,1705,1.1349257278669045,6,0,13.071475599529276,77.59256261062075,0.0,Kodigehalli,1,-208.09583333333336,358
8961892cb4fffff,2.114362078173109e-06,1919,1.0392670806032187,6,0,13.070415490648262,77.58953492414777,0.0,Kodigehalli,1,-208.09583333333336,1246
8961892cb53ffff,0.0002665474241431,16,1.0,1,0,13.066127108161414,77.59427857294031,0.0,Hebbala,0,0.0,49
8961892cb57ffff,1.656177721241991e-05,189,1.5,4,0,13.065067090908125,77.59125087474521,0.0,Kodigehalli,0,0.0,129
8961892cb5bffff,0.0025653641780026,1,1.0,0,0,13.069331405075593,77.59493448771131,0.0,Hebbala,0,0.0,1
8961892cb63ffff,0.0004876384994394,8,1.0,5,0,13.068295269973788,77.58347992285206,0.0,Kodigehalli,0,0.0,9
8961892cb67ffff,0.0003196283055992,8,1.3928571428571428,5,0,13.067235158203069,77.58045260804793,0.0,Kodigehalli,0,0.0,35
8961892cb6bffff,0.0003099778288532,12,1.125,3,0,13.071499396447786,77.584135650286,0.0,Kodigehalli,0,0.0,21
8961892cb6fffff,0.0013591072109586,2,3.25,4,1,13.070439239326936,77.5811082794072,0.0,Kodigehalli,0,0.0,3
8961892cb73ffff,0.0021161729726603,1,4.0,2,0,13.066151214424556,77.58585159652564,0.0,Kodigehalli,0,0.0,1
8961892cb77ffff,0.0003501105179658,8,1.375,1,0,13.065091148955084,77.58282421389649,0.0,Kodigehalli,0,0.0,5
8961892cb7bffff,1.5622569040343737e-06,2464,1.0571921844607757,0,0,13.06935538079265,77.5865073615551,0.0,Kodigehalli,1,-208.09583333333336,1406
8961892cb83ffff,7.56815088781569e-05,48,1.0036764705882353,4,0,13.053309975275944,77.59165509866833,0.0,Kodigehalli,1,-208.09583333333336,150
8961892cb8bffff,5.953703383594926e-06,532,1.105263157894737,1,0,13.056514250239044,77.59231093951573,0.0,Kodigehalli,1,-208.09583333333336,72
8961892cb8fffff,0.0005199472643767,6,2.0,4,0,13.05545436902717,77.58928340953523,0.0,Kodigehalli,0,0.0,12
8961892cb93ffff,2.553176233171742e-06,1239,1.440173527037934,1,0,13.051165495400353,77.5940268180026,0.0,Kodigehalli,1,-208.09583333333336,267
8961892cb97ffff,1.420548950189296e-05,230,1.7826086956521738,5,0,13.05010570585386,77.59099927630028,0.0,Kodigehalli,1,-208.09583333333336,44
8961892cb9bffff,7.423483030937038e-05,49,1.0,5,0,13.05436981018982,77.59468269643907,0.0,Hebbala,1,-208.09583333333336,60
8961892cbafffff,0.001487410829332,1,1.0,3,0,13.05547881884335,77.58085719789388,0.0,Kodigehalli,0,0.0,1
8961892cbb3ffff,0.002790682101857,1,1.0,4,0,13.051190302669978,77.58560027471448,0.0,Kodigehalli,0,0.0,1
8961892cbc7ffff,6.591592840493321e-06,429,1.1420454545454546,2,0,13.059718530721849,77.59296679884314,0.0,Kodigehalli,1,-208.09583333333336,127
8961892cbcfffff,1.2521401526813732e-05,240,1.4941738816738817,2,0,13.062922816703056,77.59362267665112,0.0,Kodigehalli,0,0.0,152
8961892cbd3ffff,0.0028764181463728,1,1.0,1,0,13.058634009828122,77.5983663710469,0.0,Hebbala,0,0.0,2
8961892cbd7ffff,0.0001379744910522,24,1.0,3,0,13.0575741305098,77.59533859335606,0.0,Hebbala,0,0.0,7
8961892cc03ffff,0.0002137414547256,15,1.28,1,0,13.03077528816037,77.62077401362596,0.0,K.G. Halli,0,0.0,17
8961892cc0bffff,0.0002968746369599,8,1.0,2,0,13.033980045927516,77.62143032393972,0.0,K.G. Halli,0,0.0,7
8961892cc0fffff,0.001322857304724,1,1.0,3,0,13.032920674900865,77.61840192500276,0.0,K.G. Halli,0,0.0,1
8961892cc13ffff,0.0034810354298527,1,3.0,2,0,13.028629815430188,77.62314613235837,0.0,K.G. Halli,0,0.0,2
8961892cc17ffff,0.000386922730685,9,3.333333333333333,6,0,13.02757053604248,77.62011772179885,0.0,K.G. Halli,0,0.0,4
8961892cc1bffff,0.0002551544435321,12,2.0,1,0,13.031834612895974,77.62380248024556,0.0,K.G. Halli,0,0.0,56
8961892cc2bffff,0.0029956708935168,1,1.0,0,0,13.03400655737888,77.61300165901379,0.0,K.G. Halli,0,0.0,1
8961892cc37ffff,0.0024929705030035,1,1.0,5,1,13.027597308344552,77.61168935626554,0.0,K.G. Halli,0,0.0,4
8961892cc43ffff,1.641134297443676e-05,147,1.2857142857142858,6,0,13.038244224722582,77.62511523148395,0.0,K.G. Halli,0,0.0,69
8961892cc47ffff,0.0001051789187976,36,1.8888888888888888,0,0,13.037184809322651,77.62208665274072,0.0,K.G. Halli,0,0.0,48
8961892cc4bffff,0.0011180590388302,4,2.5,0,0,13.041449039040804,77.62577163483637,0.0,Hennuru,0,0.0,3
8961892cc4fffff,1.7840103144099248e-05,152,1.0,1,0,13.040389578324458,77.62274300002957,0.0,Hennuru,0,0.0,24
8961892cc53ffff,0.0009095290600602,2,1.0,0,0,13.036098785108544,77.62748749303591,0.0,K.G. Halli,0,0.0,3
8961892cc57ffff,1.731867481509713e-05,124,1.0,2,0,13.035039416000531,77.62445884662056,0.0,K.G. Halli,0,0.0,373
8961892cc67ffff,0.0025163554125482,1,1.0,2,0,13.037211190363951,77.6136578381142,0.0,K.G. Halli,0,0.0,1
8961892cc6bffff,0.000108057998226,24,1.0,3,0,13.041475337916294,77.61734235530811,0.0,Hennuru,0,0.0,17
8961892cc6fffff,5.89182504146126e-05,77,2.772727272727273,6,0,13.040415828965898,77.61431403569954,0.0,K.G. Halli,1,-208.09583333333336,18
8961892cc7bffff,0.001472116918702,2,1.0,1,0,13.039330116631962,77.61971448896739,0.0,Hennuru,0,0.0,2
8961892cc8bffff,0.0013029736819014,4,5.5,6,0,13.026484256722528,77.62551828119241,0.0,K.G. Halli,0,0.0,2
8961892cc8fffff,0.0045547737242738,1,1.0,5,0,13.025425023624493,77.62248980295836,0.0,K.G. Halli,0,0.0,1
8961892cc9bffff,5.877302100766608e-05,54,1.3333333333333333,2,0,13.02433861204959,77.62789046012053,0.0,K.G. Halli,0,0.0,23
8961892cca7ffff,8.473866868223458e-05,40,1.0,3,0,13.022247318788272,77.61340511069417,0.0,K.G. Halli,0,0.0,22
8961892ccafffff,0.0030626371517039,1,1.0,5,0,13.025451974485,77.61406127191854,0.0,K.G. Halli,0,0.0,1
8961892ccb3ffff,4.173477271101726e-05,66,1.0,6,0,13.021161048839796,77.61880519360206,0.0,K.G. Halli,0,0.0,13
8961892ccb7ffff,0.0005035252167345,4,1.0,0,0,13.020101859270747,77.61577701890161,0.0,K.G. Halli,0,0.0,3
8961892ccbbffff,0.0019867160864107,2,1.0,3,0,13.02436578959521,77.61946144845776,0.0,K.G. Halli,0,0.0,2
8961892ccc3ffff,0.0010855332913839,2,1.0,3,0,13.030748371366718,77.62920332466946,0.0,K.G. Halli,0,0.0,3
8961892cccbffff,0.000439786079623,6,1.0,0,0,13.033953259494568,77.6298597846779,0.0,Hennuru,0,0.0,8
8961892cccfffff,0.0004427792058099,6,1.025,6,0,13.032893936677825,77.62683107059931,0.0,K.G. Halli,0,0.0,39
8961892ccd3ffff,4.8148486961343055e-05,72,1.5,5,0,13.028602720079434,77.63157560882344,0.0,K.G. Halli,0,0.0,17
8961892ccd7ffff,0.0012393957503298,3,2.0,2,0,13.027543488877953,77.62854688315055,0.0,K.G. Halli,0,0.0,3
8961892ccdbffff,0.0026140103590023,1,1.0,0,0,13.031807647892842,77.63223210640237,0.0,Hennuru,0,0.0,1
8961892cd03ffff,9.49027917812442e-05,42,1.4285714285714286,6,0,13.023359989259545,77.59957821262944,0.0,R.T. Nagar,0,0.0,16
8961892cd07ffff,0.002697513286049,1,1.0,2,0,13.022300657302516,77.59655073621906,0.0,R.T. Nagar,0,0.0,1
8961892cd13ffff,9.309781975653398e-05,30,1.1666666666666667,1,0,13.021214840559358,77.60194985737418,0.0,R.T. Nagar,0,0.0,6
8961892cd1bffff,0.0042130902378914,1,1.0,3,0,13.024419320353598,77.6026058128486,0.0,R.T. Nagar,0,0.0,1
8961892cd23ffff,3.082416078753616e-05,119,1.0588235294117647,1,0,13.023386294619495,77.5911519045836,0.0,R.T. Nagar,0,0.0,101
8961892cd2bffff,9.492518257974224e-05,42,1.4285714285714286,2,0,13.026590604126978,77.59180767278092,0.0,R.T. Nagar,0,0.0,16
8961892cd2fffff,0.0001370695092394,28,1.0,1,0,13.025531178737458,77.58878045573726,0.0,R.T. Nagar,0,0.0,38
8961892cd33ffff,1.447561447255976e-05,242,1.0068181818181818,1,0,13.021241324493856,77.59352338362679,0.0,R.T. Nagar,1,-208.09583333333336,189
8961892cd3bffff,9.961666656974168e-06,352,1.287109375,1,0,13.024445673718256,77.59417918940602,0.0,R.T. Nagar,1,-208.09583333333336,189
8961892cd4bffff,0.0041167476137802,1,4.0,6,0,13.03403279392466,77.60457379015222,0.0,Hebbala,0,0.0,1
8961892cd53ffff,0.0052456533288727,1,5.0,1,1,13.02868318148474,77.6062895668803,0.0,Hebbala,0,0.0,3
8961892cd67ffff,0.0011139744000714,4,1.0,0,0,13.029794919346072,77.59246345945448,0.0,R.T. Nagar,0,0.0,2
8961892cd6fffff,0.0026148511819381,1,1.0,3,0,13.032999240255522,77.59311926460487,0.0,Hebbala,0,0.0,1
8961892cd77ffff,0.0002996714183035,9,1.0,4,0,13.027650028665104,77.59483501366203,0.0,R.T. Nagar,0,0.0,4
8961892cda7ffff,8.77009816892322e-05,30,1.0,1,0,13.014832643297488,77.59221182749619,0.0,R.T. Nagar,0,0.0,10
8961892cdabffff,0.0012562947692791,2,1.0,0,0,13.019096268372737,77.59589489285925,0.0,R.T. Nagar,0,0.0,9
8961892cdafffff,3.997899473628055e-05,84,1.0,1,0,13.018036981013182,77.5928675963237,0.0,R.T. Nagar,1,-208.09583333333336,79
8961892cdb7ffff,5.213531957243591e-05,64,1.0,3,0,13.012687507798017,77.59458326156917,0.0,R.T. Nagar,0,0.0,12
8961892cdc3ffff,0.0020339470313049,1,1.0,3,1,13.023333409293697,77.60800531708546,0.0,K.G. Halli,0,0.0,3
8961892cdc7ffff,0.0039652289519736,1,1.0,4,0,13.02227412536374,77.60497752533493,0.0,R.T. Nagar,0,0.0,1
8961892cddbffff,0.0018572987868697,1,1.0,3,0,13.024392692337893,77.61103323261645,0.0,K.G. Halli,0,0.0,2
8961892ce07ffff,0.0013030438048014,2,1.0,2,0,13.052149067074357,77.6223398387491,0.0,Hennuru,0,0.0,2
8961892ce0bffff,9.410604863719056e-05,40,1.9,4,0,13.05641350668819,77.62602501381292,0.0,Hennuru,0,0.0,10
8961892ce3bffff,0.0016875961320316,2,1.0,2,1,13.054294129320542,77.61996755477753,0.0,Hennuru,0,0.0,7
8961892ce4fffff,0.0043566515635659,1,1.0,5,0,13.062823116534872,77.62733794876254,0.0,Hennuru,0,0.0,1
8961892ce57ffff,0.0043058860751933,1,1.0,5,0,13.057473193829038,77.62905392895493,0.0,Hennuru,0,0.0,1
8961892ce5bffff,0.0007950861243312,4,2.5,4,0,13.061737772616173,77.63273953820419,0.0,Hennuru,0,0.0,2
8961892ce87ffff,0.0003104465146511,13,1.0,3,0,13.0446538589339,77.62642805667839,0.0,Hennuru,0,0.0,97
8961892ce8bffff,0.0007905285337462,5,1.0,1,0,13.048918234688225,77.63011336768403,0.0,Hennuru,0,0.0,54
8961892ce8fffff,0.0019969945604299,1,1.0,5,0,13.047858684380586,77.62708449701066,0.0,Hennuru,0,0.0,2
8961892cec7ffff,0.001236714659414,3,1.0,1,0,13.05212311094081,77.63076988257454,0.0,Hennuru,0,0.0,9
8961892cecbffff,0.0042257544442468,1,1.0,5,1,13.056387632494404,77.6344555224944,0.0,Hennuru,0,0.0,3
8961892cecfffff,0.0010228930768499,3,1.0,3,0,13.055327992693885,77.63142641595768,0.0,Hennuru,0,0.0,9
8961892d80fffff,0.0009434935357767,1,1.0,5,0,13.100220905374192,77.63218753553592,0.0,Hennuru,0,0.0,1
8961892d873ffff,0.002565536046056,1,1.0,3,0,13.10342573691855,77.63284419662327,0.0,Hennuru,0,0.0,2
8961892d887ffff,0.000955568088445,2,1.0,1,0,13.089521910869566,77.63561990421829,0.0,Hennuru,0,0.0,2
8961892d88fffff,0.0025388970004105,1,1.0,6,0,13.092726811829364,77.63627660347774,0.0,Hennuru,0,0.0,2
8961892da23ffff,9.81591711049586e-06,363,2.1484718984718985,5,0,13.120533557197918,77.63072498473119,0.0,Yelahanka,1,-208.09583333333336,206
8961892da2bffff,1.347013324874689e-05,286,2.7062937062937062,5,0,13.12373833436224,77.63138166313963,0.0,Chikkajala,1,-208.09583333333336,68
8961892da2fffff,0.0004623444024892,6,1.0,3,0,13.122677649022936,77.62835200925137,0.0,Yelahanka,0,0.0,12
8961892da33ffff,0.0001630850435765,18,2.1666666666666665,0,0,13.118389379046612,77.63309799030777,0.0,Yelahanka,0,0.0,22
8961892da3bffff,0.000530282951382,8,2.5,1,0,13.121594196224727,77.6337547063081,0.0,Chikkajala,0,0.0,7
8961892daa3ffff,0.0039389085594395,1,4.0,1,0,13.113040262485349,77.63481429088465,0.0,Yelahanka,0,0.0,1
8961892db27ffff,0.00125880346875,3,1.0,1,0,13.112048401484303,77.60649166905769,0.0,Yelahanka,0,0.0,6
8961892db2fffff,0.0004413840579417,5,1.0,4,0,13.115252817712282,77.60714789872856,0.0,Yelahanka,0,0.0,11
8961892db43ffff,0.000138491990997,22,1.5454545454545454,5,0,13.12055627465143,77.62229307285972,0.0,Yelahanka,0,0.0,36
8961892db4fffff,0.0003934450254188,7,1.0,0,0,13.122700187512152,77.61992026290851,0.0,Yelahanka,0,0.0,18
8961892db5bffff,0.0005629519445555,6,1.0,5,0,13.121616962448869,77.62532247915495,0.0,Yelahanka,0,0.0,21
8961892db63ffff,7.927325776036329e-05,33,1.5454545454545454,0,0,13.12057871566732,77.61386195722216,0.0,Yelahanka,0,0.0,40
